"","x"
"MFSD2A",-4.55476334298599
"EXOSC9",-1.1364093515635
"CAD",-1.21950913500948
"SP140L",-0.849312186411078
"MTUS1",1.70680101058604
"NIPSNAP2",0.773882030263536
"APLF",-1.10060766015832
"MFAP3L",1.17486266643026
"SIDT2",0.804949732751255
"DCC",2.14441230923264
"PDE12",-0.686787960254801
"SLC33A1",1.00554637314807
"GAREM1",1.43701342580743
"NOP2",-2.11171008929249
"LPCAT4",1.13705136765092
"SKA3",-0.901754674482552
"SLC16A4",0.764451479814699
"SEPHS2",-0.886609413955794
"E4F1",-1.26082787356525
"SLC6A8",0.815936910424818
"CCDC137",-1.98255162539118
"RNASEH1",-1.03426563990965
"MTAP",1.06494891469859
"MTTP",1.13084199677919
"KRBA2",1.45821458016949
"PKP4",-1.00714672893197
"CDKN3",-1.28631285276221
"ADCY9",0.77134616175668
"PLAGL2",-0.674662852242248
"ZNF726",-1.10669441751886
"COL5A2",2.10979977811854
"AIFM1",-0.857201045541202
"IRAK2",-1.28018824560314
"JUN",-1.00188662221073
"PGAP1",1.46164198730022
"SRGAP3",1.32520438133425
"DUSP7",-0.892463806315077
"MAP1LC3A",1.50338159540967
"FAM49A",0.915218536702384
"NRN1",2.09538826332869
"GPATCH2",-1.35999741671975
"CPEB4",-1.68722201331446
"IFT140",1.25306954245964
"WSB1",1.1185714636774
"PNN",-1.25219387067389
"DDX5",-0.679186578960598
"ZNF709",-1.45056796875879
"MAD1L1",-1.69035937587728
"CIR1",-1.01849384042842
"MRNIP",-1.36078765840966
"PRRT3",1.68903004667806
"SYF2",-0.894679497866643
"FDX2",-1.64654703241542
"AURKB",-1.85528391164157
"CLSPN",-2.4554367781525
"C11orf80",0.972283795322917
"TFEB",-1.38417685959607
"SPIDR",0.786778437094306
"USP36",-1.88087382930252
"BCL2L12",-1.22623358211237
"PUF60",-1.77827807074501
"EIF2AK1",0.707384233556446
"GNPTAB",1.36719719475904
"MASTL",-1.25209841503236
"COQ10B",-0.947485587632591
"SLC28A2",2.03699825551926
"SBNO2",-1.9977715185432
"MLLT1",-0.745777823255468
"ZNF212",-1.29859480646839
"RAD54B",-0.999327222440497
"CDKL4",-3.45135683381315
"TMED3",1.16973138533249
"PIM1",-1.13169891339467
"KIF3A",0.93349245924261
"ROR1",-0.87495986486258
"CCT3",-0.946557492477309
"DCAF15",-1.3330683468757
"EDNRB",2.6886905251057
"ADAM28",2.28808819213417
"PDCD4",2.00541041317675
"ENO2",1.46888776908665
"REL",-1.19301338227093
"SLC10A7",1.08745009029133
"CDIPT",0.730860711658806
"ZNF121",-0.942681436865657
"FCGRT",1.30966903563198
"AHNAK",0.881937839958662
"SRSF3",-2.26186445266432
"HIST2H2BF",-1.68374764143327
"HIST1H2AJ",-2.66853265259163
"SEPT1",1.7754426065823
"CKAP2L",-1.0441824012694
"G0S2",1.82824671040372
"HIST1H2BE",-1.16812713625186
"SH3KBP1",1.06908608565203
"ZNF668",-0.868257170688245
"DENND6B",1.82607922907619
"KLHL11",-1.55503366078281
"TET3",-2.35884366370248
"NNT",0.794281366215889
"HOMER3",-1.63106853561168
"NUAK2",-2.32512411852092
"BCAR1",-1.85065836228642
"TK2",1.0456175108822
"CRYL1",1.89760016518082
"SSR3",0.879350768672491
"DCUN1D5",-0.97964380698884
"FZD3",2.0526274369423
"NME3",1.90802839451237
"XRCC1",-1.39370410591604
"IGFBP3",0.89035822110293
"TGFA",-2.02846644002398
"SFXN1",0.752031186827971
"PNO1",-1.50361491577873
"PIR",1.92008604091567
"PGGHG",2.29952171692901
"MIDN",-1.24801138038262
"SMPDL3A",1.40845787954822
"HIST1H1C",-1.31524231583241
"GRM2",-5.29160171471187
"DST",0.771270717528811
"HIST2H2AB",-1.58975294943045
"IDH3A",-1.04824313154607
"CDCA8",-1.76728340686736
"GNAS",0.746142267891717
"OXTR",-3.21570289026119
"MTF1",-0.778171356070575
"MUC1",1.58968252330209
"PLK1",-1.84236668623036
"HIST1H1D",-1.54032165108117
"ERGIC3",0.660676109262124
"RAB31",0.830439339289721
"CCDC66",-0.973365555375705
"DHRS13",1.52237650115309
"UTP4",-1.89244708511554
"ATG4D",-1.9796776928722
"OSTC",0.996608069970713
"NCKAP5L",-1.47488362492174
"HECTD2",1.01767579900613
"SCAMP1",0.903233405025121
"NCAPD3",-1.04973042890129
"ZNF200",-1.55379889057015
"BAHD1",-1.45540435611221
"GADD45A",-3.06640271174612
"ZNF25",1.75626157242015
"COG5",0.73308114738358
"NBPF20",-1.04299553083049
"P3H4",1.45968877378676
"PLEKHA8",0.703509929031266
"AKAP7",1.02466338266656
"SLC44A1",1.84747376674842
"MANBA",1.35936954096513
"GPX8",0.893597747514749
"SPTLC2",1.7875333897247
"RTL8A",0.953391530923749
"BRWD3",1.35609699683789
"TRMT10C",-0.877565885814086
"CPS1",1.39085132668747
"TPPP",-1.24522725904408
"ERGIC1",0.813128331108469
"MSANTD4",-0.69356699769094
"PIK3C2B",1.34405656240514
"GPD1L",1.49569426867128
"MOGS",1.14507383560651
"LOXL3",1.40686521178001
"ATP7A",1.83144339211278
"SF3B3",-0.66265428770732
"RCE1",-1.13995443834079
"RAE1",-1.19331804707109
"ITSN1",0.971588266594646
"P2RY1",2.51997655054248
"ST3GAL1",2.20689335779797
"NHS",0.744174919433733
"BAZ1B",-0.683115568395201
"TBL1X",0.867288000788724
"LIN37",-1.56641915056498
"ZNF319",-2.30263625412909
"C2CD3",-0.908902212313947
"LOX",0.883975956465814
"FAS",-0.960069417739459
"CFAP157",-1.51309823705093
"TRIM16L",-1.08699914881826
"STX18",-1.12834640320879
"EGR3",-1.8027199169393
"ATP2B4",1.1724736711376
"RTL6",-1.18149440126257
"GJA3",1.53676362848603
"SESN2",-3.5665243612726
"NOC2L",-1.20339886130543
"ANKRD50",0.835094560959003
"CAPN1",0.98552465159359
"FIGNL1",-1.29437055836228
"ANXA2",0.817712644041862
"POLA2",-1.32858550438524
"ZNF274",-1.95018977630754
"TRAF2",-1.66942408060838
"VMP1",0.687380789727361
"ARHGAP28",3.4966057606079
"TM2D3",1.20927983672184
"CEP135",-1.24272205274264
"MBD3",-0.934555921887095
"DNAJC25",-1.0488965258799
"LIMA1",-1.35494676086755
"MRPS6",0.843394208801575
"LYRM9",1.68327315565203
"SNX9",0.776270287334045
"ENTR1",-0.805572835756676
"ALDOC",1.95286509811126
"ARRDC4",-2.33083707025389
"SOD3",1.16841253829099
"TOE1",-2.09010567289133
"DDIAS",-2.38571891431184
"MAP2",1.99363962948692
"CARNS1",2.50968420126673
"HJURP",-1.88938670862914
"KCTD7",0.819981761133616
"RHOBTB3",1.01735332193303
"HACD4",1.1572490659141
"EDAR",-3.62491285010244
"RNF31",-1.27385783910419
"ZNF471",1.70580740900246
"GXYLT2",1.55791497588319
"STON2",0.812359856323634
"TUBE1",-1.02900185525071
"MAOB",2.78596959952836
"SPATA6",2.66464726242326
"PLXNB3",1.62488139928101
"UTRN",0.972788689553181
"CHST15",1.08439037654696
"ERCC4",-0.8773428558596
"PLD6",-2.28759964568393
"HGSNAT",1.0499079514803
"MARS2",-1.44228920589469
"CNPPD1",0.741706092827137
"RBMS2",1.30894123020536
"MMADHC",-0.934967196421466
"RANBP10",-0.852305983297179
"ZNF597",-1.24631162992024
"TMEM131L",1.3059724435883
"CEP72",-1.79225704958729
"ZNHIT2",-2.66640914430043
"TMEM256",1.38591314825991
"CTSS",-1.70573120883234
"NCSTN",1.03681538105237
"CLIP3",0.663925093946477
"SPATA5L1",-1.78388244304838
"SLC30A4",1.08441867113843
"TIMM23",-1.19382862397071
"NAV2",-1.16349803340658
"RRP1",-1.66033491424599
"PSD3",1.2928080472742
"SDC1",-1.12752321721706
"DOCK1",0.978072081543308
"GNPDA1",-0.666288158420259
"HSPA4",-0.973035890740073
"PCDHB10",1.70850427443279
"RAD54L",-1.469752645915
"SEMA4B",0.790804739795454
"EIF4E3",1.84892771389195
"NDEL1",0.674880645763469
"IPO4",-0.841743379255364
"NACC1",-1.31281352408214
"IP6K1",-1.45651352391084
"PCDHGB7",1.48238719006222
"SASH1",1.04332688984919
"RNF150",-1.20593496251929
"SMC4",-1.56190371164528
"SPRY1",1.13887000597976
"SENP7",0.710342983781466
"NEBL",1.91662504812164
"PDP2",-1.22617118131702
"KDM5C",-0.866942311904738
"ABHD18",1.09552768572884
"MUL1",-1.3678366717345
"CTTNBP2",1.04395393755512
"PRPF38B",-1.11062419492506
"SCUBE3",1.12631480325597
"DRAXIN",1.17329505351813
"SESN3",3.38590817845404
"IL12RB2",-3.25772766839525
"KRCC1",-0.909325048087431
"MLLT3",0.910102952791908
"C18orf25",-0.861578474673396
"ERG28",0.788326466210952
"MARCH7",-0.822543205966686
"ZC3H15",-0.935253886980048
"MARVELD1",1.65825736738246
"PRIM2",-1.00302965956164
"MAFF",-2.30340133762305
"ZNF577",1.54722301832266
"PTPN13",1.36711455773539
"IL5",1.9722432182382
"VPS13D",0.675472452193989
"CDC25C",-1.63568655679461
"SLC25A13",-0.933772033114779
"MIS12",-1.32449806582801
"PURG",1.13516749296353
"HDX",-0.901452633768532
"PPP1R3E",1.43993686676503
"PSMA5",-0.79591114030553
"TIMM50",-0.979178120022277
"GADD45B",-3.46162412331539
"EFHD1",1.34552894439939
"EBNA1BP2",-1.04898679196066
"ARL4D",-2.58435294510013
"ABLIM1",1.38235390605193
"DRD2",-1.04567041181895
"GJA1",1.67175123686512
"PROS1",1.81315990811113
"SSRP1",-0.768925637213867
"TAF9B",1.08100594732602
"GSTA4",2.25994958346536
"DNAJA2",-1.33738504909054
"ARID4B",-1.02170186909899
"PPP1R15B",-1.19419809041584
"GPI",1.09929473304311
"CCDC85B",-2.63774583495114
"TPPP3",1.59244942094873
"INHBA",-2.10759149507118
"ZNF697",-1.48911036714131
"HNRNPLL",-0.740310431791063
"MRRF",-1.17958357570734
"MED11",1.8161693342698
"HCFC1R1",1.23280531303617
"RPS6KA2",0.986205121505108
"PNMA2",2.18101982303766
"EMC2",1.33704200796832
"ATF4",-0.960324190429381
"IWS1",-1.20078583532885
"ZNF429",0.836964962286393
"WNT16",-1.80720847353433
"CREB3L2",1.08987182770487
"PALLD",0.774620809394021
"POLR1B",-0.943600946484537
"NRBF2",-0.882030825236771
"TRMT61A",-1.08243922164224
"MCM7",-1.97262414585554
"ATAD3B",-1.94653278714086
"ATP13A1",-0.867788066929417
"MAGI3",1.10848190975234
"SKP2",1.00129365666966
"PLS3",0.714337931418776
"AP5Z1",-2.07826657881067
"ZNF681",-1.04101771686099
"AGAP1",1.15993103882107
"LAYN",1.53595324991165
"DLX2",-1.63736215688274
"GALNT7",0.94140206512528
"IFNGR1",1.14023473390389
"IARS",-1.1232077756829
"SUPT6H",-1.00469809075367
"MFAP4",2.98941917613614
"VBP1",-0.934867066922471
"TLK2",-0.853126147542332
"DUSP6",-1.23470136947604
"HBEGF",-3.31062617067145
"ESS2",-1.12719005168605
"EXOSC8",-1.02305395239663
"ADO",-1.01791879597067
"TF",3.89130071003387
"SKAP2",1.42929494331701
"RAB11FIP5",-1.02691683932975
"BOP1",-1.5473181896536
"HMGXB3",-1.57872127507574
"AEN",-3.2026619367512
"FBXO5",-1.21705906035156
"DUSP1",-1.23548919815741
"HCCS",-1.9933931338456
"TMEM106A",1.29069000365773
"CHRM3",1.38662809272086
"RRAS",1.02586155979797
"RRP7A",-0.986188949039177
"KANSL2",-1.15006295561394
"DNAJB6",-0.917790165160656
"TBP",-0.813251421482287
"HNRNPDL",-0.704834315383684
"DUSP5",-2.42884033564578
"ZNF730",-2.33879517927299
"DDIT4",0.984002032434273
"INAFM2",-0.946397058495309
"GPR146",1.37346657222125
"BEND6",0.954744365137419
"MRTO4",-1.34860113919496
"C5orf51",-0.927098271602677
"OGG1",0.936874238865053
"TBC1D14",0.811110329240616
"GTPBP1",-0.776877662786487
"PPIP5K2",1.52925308953308
"FADD",-1.02701638537273
"IFRD1",-1.5107067178729
"DYRK1A",-0.906370257535872
"KBTBD6",1.88994239900576
"GFER",-1.59162591370595
"TUB",1.58161927500084
"MRM3",-1.48438924847528
"ZNF776",-1.40610899541446
"ZFP14",1.91797589398008
"CAPRIN2",0.912289178969988
"APP",1.48098711568124
"PCDHAC2",2.73171034787682
"PIDD1",-1.53265934448484
"FAM169A",-1.73305915080181
"CEBPB",-1.18671484886485
"CDH11",1.92095603505732
"RAB3GAP1",-0.959946539466474
"C19orf66",1.16623751074876
"ZNF367",-1.95500168787689
"ACTL6A",-0.783627042243431
"GANAB",0.768102685772836
"TRAPPC13",-1.01545299407124
"FAM110A",-2.81157039433195
"SDHD",1.18206721977413
"ZNF652",1.51266471453021
"TUT7",-0.97629899172869
"ADSL",-1.19134689429144
"KIF18A",-1.40457098995025
"C1orf112",-1.00035206772974
"ST8SIA4",3.76045195859015
"NME4",0.806249501750959
"ITGA7",0.944924277748062
"LZTFL1",0.73040053915087
"DUS3L",-1.82732516324806
"FBXL6",-1.94268889782485
"DYNC1LI1",-1.13893545167925
"ZC3HAV1",1.21679467987309
"TTLL3",1.88601762255313
"EGR1",-2.81816408571414
"NETO2",-1.41324557678272
"C17orf53",-3.08293662117132
"RRP9",-1.88281821501035
"GPR3",-2.181116178117
"JPH1",-2.42310909034767
"UTP18",-1.16878257613013
"LIMK2",-1.17013701258191
"EMC7",-0.844515569953524
"GPD2",0.743452678894274
"BRPF1",-1.72578442519782
"PRELID2",1.73156428395441
"UNC5B",1.54554989368573
"SEMA5A",1.6271784059174
"ZNF717",0.771732538968996
"E2F7",-1.45102847874854
"KIF14",-1.14647818499411
"TG",-2.25191085719295
"MXD1",-1.16591809832615
"AGTR1",1.39383971565199
"DEPDC1",-1.40882686044962
"SH3TC2",1.02360297975817
"SGTA",-0.846240407903932
"MAN1B1",1.28984619447136
"MAP6",0.969405271490297
"UTP14A",-1.78311498821931
"DDAH1",-1.14931607495904
"SH3BP2",1.89733152570742
"TTLL1",2.12547833778848
"COPG1",0.729374289913149
"SEPT10",0.736164867840458
"WDR35",-1.21113728451845
"GRPEL2",-0.957057304565315
"KAT6B",0.98823645184566
"ZC3H18",-0.939170101257665
"BRD4",-0.918125554266261
"SPON1",-2.10848588938324
"TMEM80",1.69538215147632
"TSPAN9",0.826380140840152
"PLK3",-1.07458373440267
"GNB4",1.10278519181479
"XRCC2",-1.41651102895571
"EPS15",0.906169811935623
"PPIF",-0.822878931742245
"DNAJC6",-1.58568209839099
"TPST1",-1.85702956508885
"DLG3",-1.53595639250997
"NOD1",0.856298524008559
"SLC27A4",-0.947935639955386
"CMIP",0.836169657269497
"SLC35E3",0.826843683557152
"PGAM1",0.680448175166258
"CALM1",0.866185399835588
"ATP6V0A2",-1.16575573363377
"NYNRIN",3.10668437958628
"IDUA",1.33488406524077
"ABI3BP",1.23437275425348
"SLC23A2",0.687351734499702
"PLEKHM2",-1.60338371620339
"WDR1",-0.672771458145837
"CASK",1.24803228708066
"TIMELESS",-0.883588889091739
"LRRK2",1.84279052497191
"MTMR11",1.28265086725553
"LMNB2",-0.83352231679942
"BZW1",-0.815642527661893
"SV2A",1.01691551762162
"TM9SF2",0.985313173016539
"RANBP1",-0.815856593693262
"COPS5",-1.15345270207517
"AMOTL2",-2.96892963655755
"TMEM219",1.22973103289889
"MIGA2",-1.40313977894739
"PXK",0.752116006719721
"MBLAC2",0.936418114222377
"CREB3L1",0.704206815506809
"UBE2D1",-1.01146899300218
"PLAC8L1",-1.95063289015434
"NAAA",0.848212991658267
"PCDHB7",1.62176646330236
"LIF",-2.25181840789391
"PIK3R1",1.53123946510805
"RTN3",1.31371605989358
"C1QBP",-0.79653360232046
"ACTR1B",0.868064632519425
"TRAPPC9",1.10265893801845
"TOR3A",-0.932308105926212
"EPHA5",2.11619557550041
"GLRX2",-1.19696603522733
"ADAMTS1",1.23144246704456
"NLGN2",0.740108194701901
"C17orf58",1.36903993938756
"MXI1",1.20815526462976
"C2orf68",1.63408726337381
"TFPI",1.12771418803838
"UBAP1",-1.66551180976874
"C6orf106",-0.689234703817787
"LAMA2",2.03932949986996
"KIF22",-1.41880226261649
"TUBB1",-1.4110156206223
"EFHC1",0.984165062873939
"PCNA",-0.886191893300508
"GAK",-0.903053486344524
"TWNK",-1.45128876065245
"UBR5",-0.806122865683665
"VHL",0.64245619474756
"SKIDA1",1.74440124384111
"SNX29",1.0381818680579
"CHAF1A",-2.00026865235059
"SLC25A1",0.943981168109857
"METTL7A",2.2191062289788
"TYMS",-0.895588553089806
"VLDLR",1.87497653105884
"ACACB",1.02191637820628
"SHMT2",-1.42815694226876
"METTL27",1.17108292870532
"FBXW5",-1.00639895693853
"RABGGTB",-0.796903908922376
"SMARCA2",0.778877812407397
"SGO1",-1.89913895093346
"SNAP23",0.900718128895327
"UPP1",-2.79972130928086
"PPARGC1B",-1.61321320902835
"PSAP",0.859263437810609
"TRAPPC10",-1.13106220526205
"SNAPC4",-2.34341252447351
"ARL5A",0.794945451326513
"ACSM4",-2.33000220379042
"TCEA2",0.877534842489711
"AIMP1",-0.704548392780509
"HSPA4L",-1.08836117855516
"GALE",-0.985053989114798
"BEX3",1.18747109347962
"IDS",1.00512512042307
"DNAJC7",-1.3073769051763
"BMS1",-1.00477111029048
"SEPT8",0.8522214348713
"PHF23",-1.33078142834703
"FGFRL1",2.08338673677999
"CDK4",-0.67395843874468
"ZNF16",-1.57019295357793
"LIFR",0.969626260007423
"GTF2IRD1",-0.96136709926316
"SHB",-1.32084469791073
"TMEM35B",1.22210667149116
"TMEM14A",1.15452744184829
"ZNF23",-0.839572081500838
"GPN1",-0.875123069925684
"WAC",-0.802351497857333
"GPC6",1.67901069905113
"XXYLT1",0.79046297634672
"NOSIP",-1.12623049991865
"PCDHB4",1.28900573506402
"PAK1IP1",-1.26559294974822
"HIST1H3D",-2.17422837888145
"SLC38A6",1.31039612685266
"PCMTD2",1.49856022779538
"CGRRF1",-1.42923050460508
"SCARA3",1.06224077534835
"NIPAL3",1.54883075104598
"SMIM3",0.820894547817929
"SLC25A5",-1.38700212341551
"TNFRSF1A",0.928009743453226
"CTTNBP2NL",-1.18632141826219
"PRKN",2.42853429479142
"SMARCB1",-1.95121666418695
"TIGD6",-1.37584102144677
"WBP2",0.646046275710855
"ZWINT",-2.26269415514272
"CCDC138",-1.45559663905568
"L1CAM",1.66976869452717
"DPYSL3",1.07208290406286
"RCL1",-1.59787993264418
"DNAJC22",1.57612159250694
"GSKIP",-1.42751041899222
"ATG101",-1.48092524681239
"PRDM6",2.36287657273734
"PRICKLE2",0.83796746631973
"HSPBAP1",-1.95319817463204
"CBX6",-1.65246738888231
"MET",-1.88966998444318
"CENPP",-1.49099511749855
"RHOBTB1",2.14328307535958
"NBPF26",-0.986830980269999
"PDRG1",-1.89233678312429
"IK",-0.776667269132171
"WHAMM",-1.2607747646185
"C5orf34",-2.77902920858039
"RCC1",-1.60685535642613
"DIABLO",-1.10678849762611
"MFGE8",1.42126515791686
"EXTL2",0.944574644868134
"NACAD",1.22220936823317
"ECD",-1.04191758811947
"TAS2R5",-1.76957022346757
"COQ9",-0.763604282492737
"NDUFB9",-0.838086208567452
"HIST1H4J",-2.44598992989243
"ABHD4",0.711622100460606
"WRB",1.53599075970159
"CTH",-2.17958448094986
"EMILIN1",1.38464666269829
"LTA4H",0.906315765749762
"LRRC8D",-1.52780910179242
"PRTFDC1",1.18000298574176
"OLFML2A",2.2559823134756
"RFTN2",1.4607420235728
"NUCB2",1.13807379396043
"C1RL",2.19607296555002
"TMEM8B",1.45825543369305
"RNF145",1.27326326543058
"RNF126",-1.53233413631855
"CCDC144A",1.52738567357477
"CTSB",1.02140685327103
"ABCA9",-1.71446575411784
"ARID3B",-1.37932435152291
"BUD13",-0.835671799379845
"VCAN",2.19315017286356
"ANKRD36C",2.14164141444005
"SYNPO",-1.21395499100298
"NCAPG2",-1.06185524925455
"LRFN4",-1.00767669054372
"ZNF394",-1.10024422730649
"TJAP1",-1.53579583704976
"BICD1",0.785858181524333
"CDC34",-0.906617849658499
"SSR1",0.700905109372642
"DBI",0.8409466024023
"TAB2",-0.889145281411104
"ATG2A",-1.05719102129323
"ARNTL2",-1.43889771750455
"TRIM66",0.966966474427876
"ANKRD12",0.786656935459311
"ZNF574",-1.76282905412971
"SP4",0.77700613809456
"PITPNM3",-1.63739270571871
"ZNF66",-1.84221552925471
"GGA3",-0.665171501788064
"PRAF2",0.918820943411403
"RANGAP1",-2.3668867738003
"TMEM187",1.87450802402479
"SRPX",1.3850135954742
"TICRR",-1.11465195685451
"NR2F1",1.74709787530658
"LDLR",1.02915807010479
"SMNDC1",-0.918385000768745
"SF3B2",-0.689229151213003
"CDK8",-1.30354913281855
"LTBP4",1.05314533481531
"CHTOP",-0.835241129693074
"DDX39A",-2.65787735948015
"PHKB",0.791190814652625
"C1S",1.92163639600981
"PARP9",0.722687168854255
"ANTXR1",2.26047321725141
"WASHC1",-1.63935718119656
"AURKA",-1.01726445303588
"COL5A1",1.50666525866467
"LYAR",-1.40583487843961
"SERTAD3",-0.878336034105284
"HDAC9",-2.04061727433426
"DONSON",-0.845701336966158
"KIF1C",-0.842532653971853
"EPHX3",-4.32653456468473
"SH3BGRL",2.27676502759256
"ERO1A",1.519875469892
"HLCS",0.894698175868178
"PCDH18",2.47098274708339
"AJUBA",-1.20316767562105
"PDE5A",1.29201384573161
"ZNF90",-1.07514880792736
"PCDHGC3",2.00655613128091
"EFCAB14",0.664842373043351
"JAKMIP2",1.07260834161139
"LRRC37B",-1.03999128592063
"POLR3A",-1.13438056708454
"LINS1",-1.39679961368436
"ZNF233",1.92254602693771
"NOL11",-0.966357901238249
"ARL13B",-0.93828655966518
"PCDHB11",1.55482047539292
"FCGR1A",-1.50250014035592
"NIN",0.809893256195697
"HIST1H3J",-2.68357693450805
"OXR1",0.891667597225284
"DBNDD1",1.31649805179076
"AKAP12",-0.954863978597932
"ZNF44",-1.97576430625632
"P2RX6",1.81307379614029
"RBM15",-0.96439523305861
"CRIP2",1.42244199968661
"RNF144A",1.82833403136157
"ALDH8A1",-3.1046196279813
"TMEM192",-0.99981916473047
"PPM1L",1.56679122073306
"PRPF39",-0.850765450452114
"MTO1",-1.10775277167703
"SNIP1",-0.809689433762373
"NOL4L",1.43490011282502
"FZD8",-2.52699331678824
"TRPS1",0.972812533382734
"ARHGEF18",-0.78846302716634
"TNFRSF19",2.00231368216252
"SLC16A6",-2.07166650074554
"TWISTNB",-0.851853426151491
"ID2",2.29344302054243
"CDH7",3.17799015949561
"SRA1",-1.44176070991928
"TAF4B",-1.62076632540011
"CYB5R4",-0.846653473146415
"KIAA0753",-0.962725083839765
"PSMC3",-1.51762535034335
"CAMK1G",-4.23460813610019
"SARAF",0.633809789968843
"C19orf24",-1.07553373090489
"ICAM1",-4.93746005507219
"NEK6",0.694476229873748
"PLXNA1",-0.827379450160771
"ABHD10",1.20427883063285
"ZBTB17",-1.54150681085076
"WDR90",-1.05738798939646
"ZNF335",-1.43032719328247
"TEF",-1.81331301290537
"RBM34",-0.997974374755829
"STC1",1.05218141419147
"PTPRF",1.316359038272
"RAN",-0.906469204195391
"RETREG1",1.47533936386811
"KLF10",-2.9728705792646
"ZNF195",-1.07841288797922
"GTSE1",-1.51935811928187
"MOCS3",-0.769271231044874
"IFIT1",1.94281066192707
"IL4R",-1.82949978198955
"CPSF7",-1.04209475532823
"SELENOP",2.14961730988867
"TSC22D3",1.72050049597302
"EPB41L1",1.32878051140796
"INCENP",-0.96710450136126
"KIZ",0.975569680894592
"SAP30BP",-1.09393393006562
"PPA1",-1.01088420613397
"YIPF5",0.708190316401535
"SPDYA",-1.7721515276049
"DDX56",-0.954868228837404
"ZBTB40",-1.03085039023758
"FSIP2",1.18384507896702
"SCAI",0.923493540118023
"COA7",-1.75389254366974
"CDHR3",1.6369501220023
"R3HCC1",-0.940320920938995
"GYS1",1.27883448535265
"ANGPT1",2.12716698898955
"GCNA",-2.72499151540411
"ZNF513",-1.1825203878414
"HIRIP3",-1.14451293237725
"UNC80",1.75187939532382
"CTU2",-1.20258560274147
"PQBP1",-1.53781111649576
"KCNC1",2.03084228800937
"ZNF396",1.09840323780926
"CD109",1.28173422917974
"ABL1",-0.782062131322947
"BRCA1",-1.10932004345922
"MPZL1",2.10000508796931
"GINS2",-1.45806696239792
"LRRC75B",1.33884413817097
"FKBP1A",0.649773221192854
"ABCF2",-1.31009499692824
"WIPI1",1.17177515808629
"NFKBIZ",-1.25239543465963
"RBMX",-0.791175111098318
"FAM111B",-2.35709445275197
"ZNF79",-1.41012897499439
"IMPA1",-1.33987489041067
"MRPS31",-1.04768947319624
"MTG2",-1.90918095210556
"ARHGEF40",-0.801717396015258
"EEF1AKMT3",1.37610391971853
"C1orf162",-3.25955832134796
"ASXL3",-1.34216675308887
"BCKDK",0.781197157568902
"HIST1H4H",-2.72709502016974
"ST7L",-1.34072135059462
"SAMD1",1.09877354728716
"LIX1L",1.48035314460198
"ALG9",0.774815971908462
"SIRT5",0.893582219633834
"RFLNB",-1.50921894912033
"ZNF846",1.48537618633549
"GTF2A2",-0.972799769911476
"ARPIN",1.90155478310981
"NR4A3",-2.37439147243361
"QARS",0.934431133488582
"CYTH2",-0.773404409954813
"TPRG1L",1.0161641188648
"IMP4",-1.10157794031483
"TRIM2",0.993683272265539
"CCNB2",-0.970221329998762
"WDR4",-1.90442496268575
"SEMA6C",1.51055926034644
"ZNF746",-1.19838610309257
"HASPIN",-3.03980962098838
"FAM133B",-1.41288192918088
"OSGEPL1",0.993052723277983
"ZIC4",1.36841840078946
"USP7",-0.772072158708677
"ATF5",-1.00312702541158
"FTL",1.06967142165805
"TMCC3",-1.01995277591604
"GRAMD4",0.808046619987852
"HNRNPK",-0.646831420139268
"MFAP2",2.41747895524162
"CD59",0.697926653222285
"S100A10",0.899749400980012
"IL20RB",-1.68998396982997
"CDC14A",-1.85501580034944
"LOC100287896",1.39846684968406
"SESTD1",1.60415116934396
"NDST1",-0.674247732862745
"TNFAIP8",-1.91569987221448
"TXNL4B",-1.21740272990859
"ATXN3",1.39945359647442
"TMEM132A",-1.35487688363162
"VMAC",1.52487958982153
"ENO3",-2.66698245803435
"ZNF611",0.899847180051447
"ZNF316",-2.11417637809327
"TGFBI",2.1424048121314
"HSDL2",0.79399304926157
"UBE2D2",-0.745185996532657
"TACO1",-1.3018585104643
"CD163L1",-2.76294149173317
"ARL15",1.1505237059464
"MTIF3",0.850573849783391
"MYH9",-0.657064935656632
"TSSC4",-1.77342237819919
"COL4A2",1.55859458405909
"TXNRD3",1.04675886494861
"LGALS3BP",1.80767904309586
"TMTC2",1.92777027725575
"ZNF451",-0.756624173492808
"ADI1",1.32946222126358
"HMGA1",-1.51049377813878
"ZNF425",-1.1818864194795
"ZSWIM3",-0.914245266918388
"MAGT1",0.713236200238563
"ACAP1",1.79216791655181
"AUTS2",0.949339816104535
"PGPEP1",1.32363529568441
"RELB",-3.86533256984092
"C1QL1",1.89986535893542
"ERCC6L",-1.15350646157148
"PDZRN3",0.836705569163201
"MAST3",1.07010603375276
"HIST2H2AC",-2.1362269373369
"HSPB1",1.43226929220844
"ATAD2",-1.59299119095752
"PFKL",0.689140987142123
"COL1A2",2.48245576831183
"MRTFB",0.969931572996934
"MED14",0.765271867338074
"SELPLG",-4.28199914715465
"TBX2",-2.28851212977974
"PCDH9",1.48460241543616
"ARHGEF6",1.90852554013591
"TAF2",-0.671526081138497
"CALM3",1.2840423378569
"RBM15B",-0.824455203164301
"MAP3K14",-1.65459569943769
"SLC25A25",-1.74214567601693
"TRAM2",0.794822366658008
"TTF2",-0.925113914880994
"NAA25",-0.67169663504177
"CCNT1",-0.945640981011195
"TCP1",-0.869803050100591
"TRAPPC1",1.25280636116381
"HSP90B1",1.08077898279214
